ID,X1,X2,X3,X4,X5,X6,X7,X5,Class
99,0.767705382,0.811983471,0.661524501,0.743243243,0.751247327,0.185010857,0.776957164,0.751247327,2
100,0.549575071,0.58677686,0.712341198,0.461148649,0.637918746,0.448829136,0.541112752,0.637918746,2
101,0.698772427,0.712809917,0.826678766,0.557995495,0.758374911,0.169408002,0.648941408,0.758374911,2
102,0.837582625,0.845041322,0.820326679,0.683558559,0.899501069,0.460661301,0.733628754,0.899501069,2
103,0.811142587,0.871900826,0.577132486,0.827702703,0.749109052,0.337008673,0.841949778,0.749109052,2
104,0.789423985,0.828512397,0.67876588,0.759572072,0.801853172,0.338438934,0.802067947,0.801853172,2
105,0.77809254,0.801652893,0.75862069,0.640765766,0.823948681,0.232469542,0.669620876,0.823948681,2
106,0.779981114,0.776859504,0.884754991,0.705518018,0.838203849,0.270176442,0.827671098,0.838203849,2
107,0.664778093,0.712809917,0.652450091,0.638513514,0.672131148,0.387717952,0.694239291,0.672131148,2
108,0.882908404,0.931818182,0.608892922,1,0.807555239,0.323356174,1,0.807555239,2
109,0.751652502,0.787190083,0.711433757,0.706081081,0.744119743,0.12650015,0.677006401,0.744119743,2
110,0.742209632,0.766528926,0.762250454,0.68018018,0.811831789,0.191121975,0.627769572,0.811831789,2
111,0.830028329,0.890495868,0.576225045,0.790540541,0.827512473,0.378746311,0.711964549,0.827512473,2
112,0.806421152,0.805785124,0.86569873,0.722972973,0.906628653,0.174738977,0.69177745,0.906628653,2
113,0.807365439,0.867768595,0.581669691,0.765765766,0.789023521,0.769337789,0.755292959,0.789023521,2
114,0.980169972,1,0.705989111,0.936936937,0.970064148,0.508640081,0.88478582,0.970064148,2
115,0.799811143,0.834710744,0.701451906,0.854166667,0.77619387,0.192812285,0.809453471,0.77619387,2
116,0.790368272,0.783057851,0.903811252,0.648648649,0.903064861,0.46404192,0.606105367,0.903064861,2
117,0.808309726,0.834710744,0.734119782,0.757882883,0.844618674,0.301512177,0.820285574,0.844618674,2
118,0.783758263,0.789256198,0.841197822,0.747747748,0.811831789,0.373675383,0.712456918,0.811831789,2
119,0.891406988,0.92768595,0.662431942,0.897522523,0.874554526,0.298781677,0.886755293,0.874554526,2
120,0.911237016,0.929752066,0.740471869,0.797297297,0.949394155,0.667789205,0.821762678,0.949394155,2
121,0.712936733,0.766528926,0.627041742,0.653153153,0.665003564,0.371074907,0.734613491,0.665003564,2
122,0.526912181,0.613636364,0.460072595,0.485923423,0.53955809,0.457800778,0.582964057,0.53955809,2
123,0.740321058,0.73553719,0.903811252,0.608671171,0.813257306,0.288509797,0.682422452,0.813257306,2
124,0.509915014,0.512396694,0.892014519,0.261261261,0.678545973,0.334278173,0.307730182,0.678545973,2
125,0.770538244,0.77892562,0.833030853,0.682432432,0.883107627,0.445058446,0.725258493,0.883107627,2
126,0.761095373,0.826446281,0.559891107,0.780405405,0.687099073,0.471453276,0.779419005,0.687099073,2
127,0.69782814,0.710743802,0.827586207,0.608108108,0.753385602,0.193982499,0.689315608,0.753385602,2
128,0.90368272,0.954545455,0.593466425,0.908783784,0.814682823,0.148864242,0.820285574,0.814682823,2
129,0.657223796,0.671487603,0.825771325,0.502252252,0.755523877,0.598226475,0.562284589,0.755523877,2
130,0.728045326,0.719008264,0.931941924,0.608108108,0.801853172,0.2693963,0.710487445,0.801853172,2
131,0.788479698,0.80785124,0.781306715,0.701013514,0.851746258,0.278627989,0.704086657,0.851746258,2
132,0.452313503,0.51446281,0.567150635,0.554617117,0.454739843,0.480684965,0.62826194,0.454739843,2
133,0.525967894,0.603305785,0.510889292,0.532657658,0.545260157,0.455200302,0.62826194,0.545260157,2
134,0.46931067,0.512396694,0.673321234,0.493806306,0.554526016,0.5469971,0.653865091,0.554526016,2
135,0.452313503,0.464876033,0.824863884,0.32545045,0.595153243,0.368604455,0.452978828,0.595153243,2
136,0.639282342,0.69214876,0.638838475,0.701576577,0.672843906,0.358982694,0.714918759,0.672843906,2
137,0.470254958,0.566115702,0.404718693,0.574887387,0.428367783,0.243781612,0.669620876,0.428367783,2
138,0.473087819,0.55785124,0.452813067,0.525337838,0.467569494,0.254833635,0.607090103,0.467569494,2
139,0.532577904,0.57231405,0.697822142,0.54786036,0.600142552,0.390578476,0.690792713,0.600142552,2
140,0.234183192,0.311983471,0.362068966,0.322635135,0.259444048,0.590165,0.431314623,0.259444048,3
141,0.257790368,0.316115702,0.482758621,0.361486486,0.31575196,0.815236188,0.453471196,0.31575196,3
142,0.259678942,0.318181818,0.489110708,0.275900901,0.316464718,0.680011442,0.387986214,0.316464718,3
143,0.153918791,0.188016529,0.51814882,0.182995495,0.240199572,0.611618926,0.345642541,0.240199572,3
144,0.116147309,0.204545455,0.175136116,0.233671171,0.104775481,0.481855179,0.324470704,0.104775481,3
145,0.058545798,0.148760331,0.078039927,0.213963964,0.040627227,0.702635582,0.372230428,0.040627227,3
146,0.079320113,0.148760331,0.230490018,0.155968468,0.063435495,0.189301642,0.301821763,0.063435495,3
147,0.179414542,0.216942149,0.523593466,0.207207207,0.240199572,0.47535399,0.237813885,0.240199572,3
148,0.19924457,0.268595041,0.372050817,0.274211712,0.200285103,0.324396365,0.392417528,0.200285103,3
149,0.018885741,0.107438017,0.023593466,0.23536036,0.012829651,0.61070876,0.332348597,0.012829651,3
150,0.117091596,0.169421488,0.376588022,0.204954955,0.149679259,0.575992407,0.387986214,0.149679259,3
151,0.134088763,0.229338843,0.152450091,0.28490991,0.104062723,0.809645165,0.369768587,0.104062723,3
152,0.15769594,0.245867769,0.228675136,0.286599099,0.14468995,0.518911961,0.414081733,0.14468995,3
153,0.055712937,0.130165289,0.167876588,0.180743243,0.044903778,0.333758078,0.237321516,0.044903778,3
154,0.072710104,0.132231405,0.273139746,0.155405405,0.089094797,0.426855114,0.366322009,0.089094797,3
155,0.056657224,0.132231405,0.156079855,0.197635135,0.032074127,0.656347112,0.344657804,0.032074127,3
156,0.07082153,0.095041322,0.467332123,0.086711712,0.156094084,0.335708435,0.238306253,0.156094084,3
157,0.145420208,0.272727273,0,0.278716216,0.081967213,0.527883603,0.345150172,0.081967213,3
158,0.109537299,0.229338843,0.000907441,0.306869369,0.034212402,0.469762967,0.389463319,0.034212402,3
159,0.084985836,0.167355372,0.165154265,0.228040541,0.046329294,0.601086999,0.389463319,0.046329294,3
160,0.184135977,0.260330579,0.31215971,0.310810811,0.177476835,0.301252129,0.478581979,0.177476835,3
161,0.13503305,0.190082645,0.382940109,0.253941441,0.128296507,0.455850421,0.388478582,0.128296507,3
162,0.137865911,0.20661157,0.30399274,0.207207207,0.154668567,0.549077481,0.25947809,0.154668567,3
163,0.185080264,0.239669421,0.432849365,0.244369369,0.240912331,0.475093942,0.323485968,0.240912331,3
164,0.051935788,0.078512397,0.432849365,0.063063063,0.116892373,0.731110793,0.260955194,0.116892373,3
165,0.142587347,0.152892562,0.646098004,0.115990991,0.221667855,0.186701166,0.264401773,0.221667855,3
166,0.174693107,0.243801653,0.345735027,0.236486486,0.190306486,0.540755958,0.369768587,0.190306486,3
167,0.147308782,0.214876033,0.328493648,0.291666667,0.147540984,0.373545359,0.403249631,0.147540984,3
168,0.071765817,0.146694215,0.190562613,0.155968468,0.027084818,0.464431991,0.301821763,0.027084818,3
169,0.061378659,0.121900826,0.252268603,0.107545045,0.060584462,0.358332575,0.280157558,0.060584462,3
170,0.040604344,0.121900826,0.09800363,0.239864865,0.050605845,0.77622905,0.31708518,0.050605845,3
171,0.090651558,0.142561983,0.33938294,0.150900901,0.153243051,0.773628574,0.215164943,0.153243051,3
172,0.06421152,0.115702479,0.306715064,0.106418919,0.094796864,0.460791325,0.236829148,0.094796864,3
173,0.076487252,0.138429752,0.266787659,0.133445946,0.094796864,0.627091758,0.280649926,0.094796864,3
174,0.02266289,0.113636364,0.016333938,0.213400901,0.007840342,0.574302097,0.327917282,0.007840342,3
175,0.019830028,0.033057851,0.461887477,0.046171171,0.13613685,0.521122365,0.267848351,0.13613685,3
176,0.063267233,0.123966942,0.248638838,0.161599099,0.05702067,0.594195738,0.282127031,0.05702067,3
177,0.014164306,0.066115702,0.225045372,0.138513514,0.0085531,0.511890676,0.218611521,0.0085531,3
178,0.084041549,0.132231405,0.355716878,0.158220721,0.091233072,0.664538611,0.237813885,0.091233072,3
179,0.152974504,0.219008264,0.337568058,0.257882883,0.187455453,0.116488317,0.324470704,0.187455453,3
180,0.077431539,0.111570248,0.434664247,0.107545045,0.103349964,0.545046744,0.150664697,0.103349964,3
181,0.176581681,0.20661157,0.567150635,0.189752252,0.275837491,0.548947457,0.309207287,0.275837491,3
182,0.15108593,0.196280992,0.451905626,0.192004505,0.198859587,0.532044364,0.314623338,0.198859587,3
183,0.100094429,0.136363636,0.448275862,0.11768018,0.156806842,0.57781274,0.303298868,0.156806842,3
184,0.217186025,0.280991736,0.417422868,0.335585586,0.282252316,0.704715963,0.392417528,0.282252316,3
185,0.091595845,0.185950413,0.106170599,0.261261261,0.037776194,0.428675448,0.326440177,0.037776194,3
186,0.115203022,0.214876033,0.106170599,0.289414414,0.06129722,0.53737534,0.410142787,0.06129722,3
187,0.030217186,0.080578512,0.264065336,0.106418919,0.032074127,0.443888232,0.215164943,0.032074127,3
188,0.060434372,0.084710744,0.465517241,0.106981982,0.13613685,0.878817824,0.215657312,0.13613685,3
189,0,0,0.514519056,0,0.111903065,0.547387172,0.13540128,0.111903065,3
190,0.03210576,0.080578512,0.280399274,0.08277027,0.062009979,0.602387237,0.258985721,0.062009979,3
191,0.06421152,0.092975207,0.43738657,0.108108108,0.124019957,0.418663615,0.237321516,0.124019957,3
192,0.120868744,0.126033058,0.647912886,0.131193694,0.230220955,0.368214383,0.301821763,0.230220955,3
193,0.021718602,0.08677686,0.158802178,0.158220721,0,0.531524269,0.280649926,0,3
194,0.143531634,0.17768595,0.506352087,0.189752252,0.245901639,0.437777113,0.242737568,0.245901639,3
195,0.208687441,0.219008264,0.706896552,0.146959459,0.353528154,0.534124745,0.194485475,0.353528154,3
196,0.207743154,0.231404959,0.639745917,0.182995495,0.302209551,0.613439259,0.21614968,0.302209551,3
197,0.262511804,0.283057851,0.696914701,0.23704955,0.354953671,0.507729915,0.281634663,0.354953671,3
198,0.191690274,0.260330579,0.362976407,0.287725225,0.200285103,0.330377459,0.350566224,0.200285103,3
199,0.204910293,0.200413223,0.801270417,0.097972973,0.374198147,0.268226085,0.153126539,0.374198147,3
200,0.169027384,0.212809917,0.479128857,0.18018018,0.255880257,0.612008998,0.258985721,0.255880257,3
201,0.196411709,0.188016529,0.813067151,0.04786036,0.359942979,0.199573522,0.111275234,0.359942979,3
202,0.055712937,0.064049587,0.543557169,0.061936937,0.128296507,0.427245186,0.152141802,0.128296507,3
203,0.19924457,0.20661157,0.719600726,0.15990991,0.328581611,1,0.236829148,0.328581611,3
204,0.168083097,0.219008264,0.441016334,0.171734234,0.235210264,0.410082045,0.237321516,0.235210264,3
205,0.15108593,0.16322314,0.637023593,0.134009009,0.25017819,0.372635192,0.17282127,0.25017819,3
206,0.060434372,0.097107438,0.390199637,0.135698198,0.117605132,0.462871706,0.238306253,0.117605132,3
207,0.246458924,0.258264463,0.727767695,0.189752252,0.429080542,0.981666645,0.264401773,0.429080542,3
208,0.118035883,0.165289256,0.399274047,0.155405405,0.146828225,0.368344407,0.258493353,0.146828225,3
209,0.161473088,0.19214876,0.547186933,0.193693694,0.245188881,0.633462924,0.267848351,0.245188881,3
