ID,X1,X3,X2,X4,X5,X4,X7,X6,Class
127,0.69782814,0.827586207,0.710743802,0.608108108,0.753385602,0.608108108,0.689315608,0.193982499,2
128,0.90368272,0.593466425,0.954545455,0.908783784,0.814682823,0.908783784,0.820285574,0.148864242,2
129,0.657223796,0.825771325,0.671487603,0.502252252,0.755523877,0.502252252,0.562284589,0.598226475,2
130,0.728045326,0.931941924,0.719008264,0.608108108,0.801853172,0.608108108,0.710487445,0.2693963,2
131,0.788479698,0.781306715,0.80785124,0.701013514,0.851746258,0.701013514,0.704086657,0.278627989,2
132,0.452313503,0.567150635,0.51446281,0.554617117,0.454739843,0.554617117,0.62826194,0.480684965,2
133,0.525967894,0.510889292,0.603305785,0.532657658,0.545260157,0.532657658,0.62826194,0.455200302,2
134,0.46931067,0.673321234,0.512396694,0.493806306,0.554526016,0.493806306,0.653865091,0.5469971,2
135,0.452313503,0.824863884,0.464876033,0.32545045,0.595153243,0.32545045,0.452978828,0.368604455,2
136,0.639282342,0.638838475,0.69214876,0.701576577,0.672843906,0.701576577,0.714918759,0.358982694,2
137,0.470254958,0.404718693,0.566115702,0.574887387,0.428367783,0.574887387,0.669620876,0.243781612,2
138,0.473087819,0.452813067,0.55785124,0.525337838,0.467569494,0.525337838,0.607090103,0.254833635,2
139,0.532577904,0.697822142,0.57231405,0.54786036,0.600142552,0.54786036,0.690792713,0.390578476,2
